Date,Open,High,Low,Close,Adj Close,Volume,rsi,macd_decision,obv,Close_ema_50_crossover_count,Close_ema_50_classification,Close_increase_decrease,Sentiment score
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.727664947509766,70162400,50.34184169589838,-0.05999223022718425,1231831600,58.0,1,0,0.0
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,50.26729965209961,74172800,48.05925814365391,-0.01780398481715495,1157658800,59.0,1,0,0.0
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,50.02732467651367,74596400,45.00173675007765,0.03769767232404453,1083062400,60.0,1,1,0.0
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,50.10323715209961,88818800,33.57536578778459,0.07796741934917684,1171881200,61.0,1,0,0.0
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,49.1384391784668,186139600,33.57536578778459,0.17420765780942005,985741600,62.0,1,1,0.0
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,51.5504264831543,259309200,48.96948441378267,0.08007545681166572,1245050800,63.0,1,0,0.0
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,51.21495056152344,127985200,47.756762720129856,0.05038236617660563,1117065600,64.0,1,1,0.0
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.851619720458984,83569600,40.724943867822404,-0.0008191034630617988,1200635200,65.0,1,0,0.0
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,51.0508918762207,129772400,40.83929808206161,0.030836911366205477,1070862800,66.0,1,0,0.0
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.67470932006836,155054800,42.57175322435883,0.15018937950510258,915808000,67.0,1,1,0.0
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.68449783325195,105358000,37.82322501193185,0.22760751075558883,1021166000,68.0,1,0,0.0
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,49.15068435668945,139634400,42.51682569250286,0.309583441572044,881531600,69.0,1,0,0.0
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,48.469783782958984,164834800,44.56145566823203,0.4111114547002326,716696800,70.0,0,0,0.0
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,45.652740478515625,229722400,44.95083792636022,0.6449937635553052,486974400,1.0,0,1,0.0
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,46.37543487548828,146118800,42.8934856218071,0.7183591201192767,633093200,2.0,0,1,0.0
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,46.930973052978516,106178800,42.34895758168428,0.6964814711923246,739272000,3.0,0,0,0.0
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,46.724491119384766,132125600,43.94960799036635,0.6639253353302224,607146400,4.0,0,0,0.0
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,46.45901107788086,131516400,51.45433370851545,0.6286987045039746,475630000,5.0,0,0,0.0
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,45.006248474121094,154449200,53.204468729933836,0.6692718241204484,321180800,6.0,0,1,0.0
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,45.869056701660156,113459200,41.461197955350706,0.6034116304658297,434640000,7.0,0,0,0.0
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,44.93004608154297,118994400,41.6973019636861,0.5898644426298812,315645600,8.0,0,0,0.0
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,44.16310119628906,146118800,49.80079335276129,0.5973034930355706,169526800,9.0,0,0,0.0
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,43.99348831176758,94858800,49.80079335276129,0.5773758542871028,74668000,10.0,0,0,0.0
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,43.81158447265625,111792800,49.80079335276129,0.5408217578334227,-37124800,11.0,0,0,0.0
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,43.60264205932617,113924800,55.19646243838792,0.4962848558016353,-151049600,12.0,0,1,0.0
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,43.828792572021484,84873600,48.89566540536688,0.41970890935102867,-66176000,13.0,0,0,0.0
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,43.03481674194336,108174400,54.23607127984725,0.3923198755368549,-174350400,14.0,0,0,0.0
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,42.5997200012207,161584400,54.23607127984725,0.37300853674640755,-335934800,15.0,0,1,0.0
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,44.15818405151367,123872000,67.41815865402293,0.22953198796051,-212062800,16.0,0,1,0.0
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,44.87104415893555,119093600,75.08041543655523,0.07011244880472156,-92969200,17.0,0,1,0.0
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,45.52982711791992,90105200,72.5515396482382,-0.08759286508962982,-2864000,18.0,1,1,0.0
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,46.74169921875,122737600,72.87675384735977,-0.2716541132447652,119873600,1.0,1,1,0.0
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,47.33903121948242,104883600,70.54870808781305,-0.4220810045051513,224757200,2.0,1,1,0.0
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,47.8871955871582,107731600,71.53564984562767,-0.5393878203267427,332488800,3.0,1,0,0.0
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,47.73478698730469,73012800,78.37724657727509,-0.5830868840275952,259476000,4.0,1,0,0.0
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,47.72495651245117,86698400,82.7919556226665,-0.5862836316566653,172777600,5.0,1,0,0.0
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,47.37836837768555,75046000,84.48741314729655,-0.5407332459395112,97731600,6.0,1,1,0.0
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,47.66104507446289,58676400,75.93155679484067,-0.5066275099180341,156408000,7.0,1,1,0.0
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,48.78196716308594,106204000,76.99344159104712,-0.5347328479014729,262612000,8.0,1,0,0.0
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,48.63938903808594,84496800,80.4849338529687,-0.5171331009898377,178115200,9.0,1,1,0.0
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,49.030235290527344,86056000,77.38383256725159,-0.5052515460462356,264171200,10.0,1,0,0.0
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,48.86307907104492,191202400,77.38383256725159,-0.46020848749036275,72968800,11.0,1,0,0.0
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,48.81391906738281,72881600,74.23190634018475,-0.40335105917999403,87200,12.0,1,0,0.0
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,48.07402038574219,84281200,71.60631545213302,-0.29631798460027103,-84194000,13.0,1,1,0.0
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,49.11381149291992,104270000,76.38332052110542,-0.2782810847152115,20076000,14.0,1,0,0.0
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,49.099063873291016,83598800,66.77664697877475,-0.2478921908717332,-63522800,15.0,1,0,0.0
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,48.65167999267578,124442400,67.21209374215364,-0.18270941821250114,-187965200,16.0,1,1,0.0
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,49.543983459472656,109012000,67.62681360945135,-0.18567083501842274,-78953200,17.0,1,1,0.0
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,49.834049224853516,67740800,65.17749909501732,-0.1916767720115632,-11212400,18.0,1,1,0.0
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,50.24702072143555,45448000,62.18083826471002,-0.20681669542101544,34235600,19.0,1,0,0.0
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,50.20277404785156,69062000,58.940271036505564,-0.19674112081716866,-34826400,20.0,1,0,0.0
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,49.16789245605469,101354400,66.60086456373025,-0.10664469264717957,-136180800,21.0,1,1,0.0
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,49.4677848815918,82312000,62.1579280106496,-0.05750504431774717,-53868800,22.0,1,1,0.0
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,49.95695495605469,71588400,58.210913469614106,-0.048765953068923173,17719600,23.0,1,0,0.0
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,49.59315490722656,80767200,56.328326253081215,-0.010334519049547741,-63047600,24.0,1,1,0.0
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,49.97416305541992,70380800,55.12819131087655,-0.0036254455009988584,7333200,25.0,1,1,0.0
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,50.44367980957031,67789600,54.70272883821222,-0.0228863700106825,75122800,26.0,1,0,0.0
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,50.269142150878906,67467200,58.10778201135293,-0.01556219868092601,7655600,27.0,1,0,0.0
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,49.9864616394043,56430000,51.40628268943406,0.015096258443150434,-48774400,28.0,1,1,0.0
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,50.554290771484375,74162400,58.50247260515063,0.003536476560042967,25388000,29.0,1,0,0.0
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,49.79964065551758,83717200,58.50247260515063,0.05194787863012462,-58329200,30.0,1,1,0.0
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,50.9377555847168,89111600,61.217041432007896,0.012442653946181825,30782400,31.0,1,1,0.0
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,51.335975646972656,73420800,62.375530999568106,-0.03210149149948538,104203200,32.0,1,0,0.0
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,51.294189453125,59966400,55.40196848995106,-0.04883739391331954,44236800,33.0,1,0,0.0
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,50.88859939575195,55638400,51.07954738818851,-0.023542526923281182,-11401600,34.0,1,1,0.0
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,51.06558609008789,70475600,37.45011513064201,-0.010987816396125671,59074000,35.0,1,1,0.0
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,51.54246139526367,86693600,36.396229795096815,-0.026515647832333178,145767600,36.0,1,0,0.0
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,51.321231842041016,135742800,36.54468240281397,-0.013460403975875335,10024800,37.0,1,1,0.0
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,52.3683967590332,277125600,38.7849849656552,-0.06546814205099594,287150400,38.0,1,0,0.0
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,51.235191345214844,216071600,41.15977034865558,-0.013864958400978233,71078800,39.0,1,0,0.0
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,50.15115737915039,163448400,44.85980151283589,0.0968149426499294,-92369600,40.0,0,0,0.0
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,47.52585220336914,209572000,41.747559802446816,0.3385348011645033,-301941600,1.0,0,1,0.0
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,48.42552947998047,143299200,39.133090656786564,0.42015851284998895,-158642400,2.0,0,1,0.0
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.92699432373047,133457600,41.19861164153787,0.4220469045861492,-25184800,3.0,1,1,0.0
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,50.00612258911133,108038000,43.042182222933775,0.3354048447549042,82853200,1.0,1,0,0.0
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,49.594051361083984,98478800,38.40442835488365,0.306019524197023,-15625600,2.0,1,0,0.0
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,49.46820831298828,89927600,39.90948133276243,0.28257290273855085,-105553200,3.0,1,1,0.0
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,51.563106536865234,188874000,46.37909199312107,0.1198436256256459,83320800,4.0,1,0,0.0
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,50.02832794189453,146189600,50.952437405677415,0.1127616338462453,-62868800,5.0,1,0,0.0
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,50.435001373291016,49.779109954833984,108909600,55.11565088985327,0.12022797402518512,-171778400,6.0,1,1,0.0
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,51.625,50.953636169433594,110481600,57.76475588962954,0.04409070028891149,-61296800,7.0,1,1,0.0
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,52.587501525878906,51.90362548828125,97654400,58.28391758442812,-0.06603861540245964,36357600,8.0,1,1,0.0
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,52.59000015258789,51.906089782714844,107537200,54.71736395855601,-0.13028466610144077,143894800,9.0,1,1,0.0
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,53.15999984741211,52.46867752075195,86141600,52.41819496465437,-0.19832373834375583,230036400,10.0,1,0,0.0
2019-08-22,53.29750061035156,53.61000061035156,52.6875,53.1150016784668,52.42426300048828,89014800,52.718182078647004,-0.2254737355751414,141021600,11.0,1,0,0.0
2019-08-23,52.35749816894531,53.01250076293945,50.25,50.65999984741211,50.00118637084961,187272000,53.00524161367092,-0.07125730126472696,-46250400,12.0,1,1,0.0
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,51.622501373291016,50.951171875,104174400,57.20070150631665,-0.029382852157775696,57924000,13.0,1,0,0.0
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,51.040000915527344,50.376243591308594,103493200,55.788883890194164,0.03854807588646575,-45569200,14.0,1,1,0.0
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,51.38249969482422,50.714290618896484,63755200,57.392718768593085,0.06013049942735493,18186000,15.0,1,1,0.0
2019-08-29,52.125,52.33000183105469,51.665000915527344,52.252498626708984,51.572975158691406,83962000,57.36164108163218,0.0177303149870478,102148000,16.0,1,0,0.0
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,52.185001373291016,51.50635528564453,84573600,57.36164108163218,-0.0027618354457562555,17574400,17.0,1,0,0.0
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,51.42499923706055,50.75623321533203,80092000,51.75598989140351,0.03575211638060155,-62517600,18.0,1,1,0.0
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,52.29750061035156,51.61738967895508,76752400,52.00838792119185,0.004966938511883234,14234800,19.0,1,1,0.0
2019-09-05,53.0,53.49250030517578,52.877498626708984,53.31999969482422,52.62659454345703,95654800,63.312362713527115,-0.07722360557168145,109889600,20.0,1,0,0.0
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,53.314998626708984,52.62165832519531,77449200,61.559580714263866,-0.12157680564869772,32440400,21.0,1,1,0.0
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,53.54249954223633,52.84619903564453,109237600,59.8427133125464,-0.15444985879187,141678000,22.0,1,1,0.0
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,54.17499923706055,53.4704704284668,127111600,62.72810742968044,-0.2038981719519476,268789600,23.0,1,1,0.0
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,55.897499084472656,55.170570373535156,177158400,66.66389311328393,-0.33023991280997445,445948000,24.0,1,0,0.0
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,55.772499084472656,55.04719543457031,128906800,60.665671987585185,-0.3794981139229452,317041200,25.0,1,0,0.0
2019-09-13,55.0,55.1974983215332,54.255001068115234,54.6875,53.97630310058594,159053200,62.68549127280254,-0.3157297975780263,157988000,26.0,1,1,0.0
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,54.974998474121094,54.26007080078125,84632400,62.10922404014927,-0.271331466003605,242620400,27.0,1,1,0.0
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,55.17499923706055,54.45746994018555,73274800,60.09236535803682,-0.23519898071754386,315895200,28.0,1,1,0.0
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,55.692501068115234,54.96823501586914,101360000,58.413770786800626,-0.22586760270757134,417255200,29.0,1,0,0.0
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,55.2400016784668,54.52162551879883,88242400,59.37342849431896,-0.1714057960087283,329012800,30.0,1,0,0.0
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,54.432498931884766,53.72462463378906,221652400,59.37342849431896,-0.06846593546255297,107360400,31.0,1,1,0.0
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,54.68000030517578,53.96890640258789,76662000,57.585877951435876,-0.007709098062887776,184022400,32.0,1,0,0.0
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,54.41999816894531,53.712284088134766,124763200,48.21512636060776,0.05582852278790973,59259200,33.0,1,1,0.0
2019-09-25,54.63750076293945,55.375,54.28499984741211,55.25749969482422,54.53889846801758,87613600,50.17452360851165,0.0476109735136766,146872800,34.0,1,0,0.0
2019-09-26,55.0,55.23500061035156,54.70750045776367,54.97249984741211,54.25760269165039,75334000,50.17452360851165,0.06637635148173271,71538800,35.0,1,0,0.0
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,54.70500183105469,53.993587493896484,101408000,52.26339746552589,0.09980218227566717,-29869200,36.0,1,1,0.0
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,55.99250030517578,55.264339447021484,103909600,55.164962397700535,0.041200950968596106,74040400,37.0,1,1,0.0
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,56.147499084472656,55.417320251464844,139223200,45.05500484799074,0.0001704928726794508,213263600,38.0,1,0,0.0
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,54.7400016784668,54.02812576293945,138449200,46.65524331388744,0.07201840711835761,74814400,39.0,1,1,0.0
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,55.20500183105469,54.48707962036133,114426000,46.40972870848552,0.09118734773110271,189240400,40.0,1,1,0.0
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,56.752498626708984,56.01445388793945,138478800,54.802737945936144,0.007043019428194297,327719200,41.0,1,1,0.0
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,56.76499938964844,56.02679443359375,122306000,57.1804837670188,-0.03950127127756764,450025200,42.0,1,0,0.0
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,56.099998474121094,55.37043762207031,111820000,58.22231217009646,-0.01671205248180352,338205200,43.0,1,1,0.0
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,56.75749969482422,56.01939010620117,74770400,56.251333414058934,-0.03602148823042306,412975600,44.0,1,1,0.0
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,57.522499084472656,56.774444580078125,113013600,56.72376791460815,-0.0874834942804269,525989200,45.0,1,1,0.0
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,59.0525016784668,58.2845458984375,166795600,61.42094221974279,-0.2050217098372683,692784800,46.0,1,0,0.0
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,58.967498779296875,58.200645446777344,96427600,76.15423800009654,-0.25428050234714294,596357200,47.0,1,0,0.0
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,58.83000183105469,58.06494140625,87360000,76.06633451679353,-0.2542312437071359,508997200,48.0,1,0,0.0
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,58.592498779296875,57.830528259277344,73903200,76.06633451679353,-0.21631763575739793,435094000,49.0,1,1,0.0
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,58.81999969482422,58.0550651550293,67585200,74.52352851267955,-0.18584131640229118,502679200,50.0,1,1,0.0
2019-10-18,58.647499084472656,59.39500045776367,58.5724983215332,59.102500915527344,58.333900451660156,97433600,80.75857417777748,-0.16471058550806839,600112800,51.0,1,1,0.0
2019-10-21,59.380001068115234,60.247501373291016,59.33000183105469,60.127498626708984,59.34556198120117,87247200,63.97345421646006,-0.19755417891059324,687360000,52.0,1,0,0.0
2019-10-22,60.290000915527344,60.54999923706055,59.904998779296875,59.9900016784668,59.20985794067383,82293600,67.98014845059839,-0.18786815838848847,605066400,53.0,1,1,0.0
2019-10-23,60.525001525878906,60.810001373291016,60.30500030517578,60.79499816894531,60.0043830871582,75828800,69.07759121096834,-0.2117526968829726,680895200,54.0,1,1,0.0
2019-10-24,61.127498626708984,61.20000076293945,60.45249938964844,60.89500045776367,60.10308074951172,69275200,60.50601165991369,-0.2099528342397301,750170400,55.0,1,1,0.0
2019-10-25,60.790000915527344,61.682498931884766,60.720001220703125,61.64500045776367,60.84333419799805,73477200,59.96703008797749,-0.23315164876291372,823647600,56.0,1,1,0.0
2019-10-28,61.85499954223633,62.3125,61.68000030517578,62.26250076293945,61.452796936035156,96572800,61.714062433069735,-0.2618158088881106,920220400,57.0,1,0,0.0
2019-10-29,62.24250030517578,62.4375,60.64250183105469,60.8224983215332,60.03152847290039,142839600,61.78577049528563,-0.16050116934263903,777380800,58.0,1,0,0.0
2019-10-30,61.189998626708984,61.32500076293945,60.3025016784668,60.814998626708984,60.02412414550781,124522000,61.40354572766937,-0.07408258115914435,652858800,59.0,1,1,0.0
2019-10-31,61.810001373291016,62.29249954223633,59.314998626708984,62.189998626708984,61.38124084472656,139162000,60.70280730617193,-0.08958980614187162,792020800,60.0,1,1,0.0
2019-11-01,62.3849983215332,63.98249816894531,62.290000915527344,63.95500183105469,63.123294830322266,151125200,60.06050748725741,-0.1928541419203882,943146000,61.0,1,1,0.0
2019-11-04,64.3324966430664,64.4625015258789,63.845001220703125,64.375,63.53782653808594,103272000,64.81187787884664,-0.2594350147081308,1046418000,62.0,1,0,0.0
2019-11-05,64.26249694824219,64.54750061035156,64.08000183105469,64.28250122070312,63.446533203125,79897600,64.81187787884664,-0.26623546137150744,966520400,63.0,1,1,0.0
2019-11-06,64.19249725341797,64.37249755859375,63.842498779296875,64.30999755859375,63.47367477416992,75864400,63.527542229615506,-0.242261208006203,1042384800,64.0,1,1,0.0
2019-11-07,64.68499755859375,65.0875015258789,64.52749633789062,64.85749816894531,64.20624542236328,94940400,64.36453539153541,-0.23288803439113903,1137325200,65.0,1,1,0.0
2019-11-08,64.67250061035156,65.11000061035156,64.2125015258789,65.03500366210938,64.3819580078125,69986400,81.00876435540972,-0.20901486900130606,1207311600,66.0,1,1,0.0
2019-11-11,64.57499694824219,65.61750030517578,64.56999969482422,65.55000305175781,64.89179229736328,81821200,76.06294527352611,-0.19836654531737108,1289132800,67.0,1,0,0.0
2019-11-12,65.38749694824219,65.69750213623047,65.2300033569336,65.48999786376953,64.83238220214844,87388800,66.47307196840612,-0.1594179326185392,1201744000,68.0,1,1,0.0
2019-11-13,65.28250122070312,66.19499969482422,65.26750183105469,66.11750030517578,65.4535903930664,102734400,68.49901830325985,-0.14828478271947532,1304478400,69.0,1,0,0.0
2019-11-14,65.9375,66.22000122070312,65.5250015258789,65.66000366210938,65.00069427490234,89182800,70.88422321001401,-0.08558936631252712,1215295600,70.0,1,1,0.0
2019-11-15,65.91999816894531,66.44499969482422,65.75250244140625,66.44000244140625,65.7728500366211,100206400,69.22967448940823,-0.0726413088743536,1315502000,71.0,1,1,0.0
2019-11-18,66.44999694824219,66.85749816894531,66.05750274658203,66.7750015258789,66.1044921875,86703200,66.01594248775987,-0.06298828567785852,1402205200,72.0,1,0,0.0
2019-11-19,66.9749984741211,67.0,66.34750366210938,66.57250213623047,65.90401458740234,76167200,66.01594248775987,-0.021461093567203715,1326038000,73.0,1,0,0.0
2019-11-20,66.38500213623047,66.5199966430664,65.0999984741211,65.79750061035156,65.13680267333984,106234400,64.74026552826957,0.07445194912092523,1219803600,74.0,1,0,0.0
2019-11-21,65.92250061035156,66.00250244140625,65.29499816894531,65.50250244140625,64.84477233886719,121395200,53.99686523513739,0.16862268521923474,1098408400,75.0,1,0,0.0
2019-11-22,65.64749908447266,65.79499816894531,65.20999908447266,65.44499969482422,64.78783416748047,65325200,46.76743928749239,0.24122406347401704,1033083200,76.0,1,1,0.0
2019-11-25,65.67749786376953,66.61000061035156,65.62999725341797,66.59249877929688,65.92381286621094,84020400,51.498526359825256,0.2190501016949804,1117103600,77.0,1,0,0.0
2019-11-26,66.73500061035156,66.79000091552734,65.625,66.07250213623047,65.4090347290039,105207600,54.456366113354015,0.24455161086981847,1011896000,78.0,1,1,0.0
2019-11-27,66.3949966430664,66.99500274658203,66.32749938964844,66.95999908447266,66.28763580322266,65235600,56.41049958249979,0.20821801493648184,1077131600,79.0,1,0,0.0
2019-11-29,66.6500015258789,67.0,66.4749984741211,66.8125,66.1416015625,46617600,56.81044202930258,0.20060849809783954,1030514000,80.0,1,0,0.0
2019-12-02,66.81749725341797,67.0625,65.86250305175781,66.04000091552734,65.37686920166016,94487200,56.293981093938804,0.250830393544621,936026800,81.0,1,0,0.0
2019-12-03,64.57749938964844,64.88249969482422,64.07250213623047,64.86250305175781,64.21118927001953,114430400,57.44628128898719,0.3599415658232741,821596400,82.0,1,1,0.0
2019-12-04,65.26750183105469,65.82749938964844,65.16999816894531,65.43499755859375,64.77793884277344,67181600,55.21972098939946,0.3877428035687873,888778000,83.0,1,1,0.0
2019-12-05,65.94750213623047,66.47250366210938,65.68250274658203,66.3949966430664,65.7282943725586,74424400,52.257151541933496,0.33750978161706646,963202400,84.0,1,1,0.0
2019-12-06,66.87000274658203,67.75,66.82499694824219,67.67749786376953,66.9979248046875,106075600,54.79239009586957,0.21964910950484406,1069278000,85.0,1,0,0.0
2019-12-09,67.5,67.69999694824219,66.22750091552734,66.7300033569336,66.05994415283203,128042400,56.02891090321894,0.20739168052888424,941235600,86.0,1,1,0.0
2019-12-10,67.1500015258789,67.51750183105469,66.46499633789062,67.12000274658203,66.4460220336914,90420400,57.614074552284976,0.17613844972231485,1031656000,87.0,1,1,0.0
2019-12-11,67.20249938964844,67.7750015258789,67.125,67.69249725341797,67.01276397705078,78756800,52.00758213797928,0.12256949714746845,1110412800,88.0,1,1,0.0
2019-12-12,66.94499969482422,68.13999938964844,66.83000183105469,67.86499786376953,67.18354797363281,137310400,55.110514121444,0.08306897084579679,1247723200,89.0,1,1,0.0
2019-12-13,67.86499786376953,68.82499694824219,67.73249816894531,68.7874984741211,68.09677124023438,133587600,64.63163214898617,0.006404365590773509,1381310800,90.0,1,1,0.0
2019-12-16,69.25,70.19750213623047,69.24500274658203,69.96499633789062,69.26245880126953,128186000,64.7306301432273,-0.1058230049123452,1509496800,91.0,1,1,0.0
