,Date,Sentiment score
360,2018-01-02 04:05:00,0.0
361,2018-01-02 04:10:00,0.0
362,2018-01-02 04:15:00,0.0
363,2018-01-02 04:20:00,0.0
364,2018-01-02 04:25:00,0.0
365,2018-01-02 04:30:00,0.0
366,2018-01-02 04:35:00,0.1343859649122807
367,2018-01-02 04:40:00,0.0
368,2018-01-02 04:45:00,0.0
369,2018-01-02 04:50:00,0.0
370,2018-01-02 04:55:00,0.0
371,2018-01-02 05:00:00,0.19197731281064612
372,2018-01-02 05:05:00,0.19197731281064612
373,2018-01-02 05:10:00,0.0
374,2018-01-02 05:15:00,0.0
375,2018-01-02 05:20:00,0.0
376,2018-01-02 05:25:00,0.0
377,2018-01-02 05:30:00,0.0
378,2018-01-02 05:35:00,0.0
379,2018-01-02 05:40:00,0.0
380,2018-01-02 05:45:00,0.0
381,2018-01-02 05:50:00,0.0
382,2018-01-02 05:55:00,0.0
383,2018-01-02 06:00:00,0.0
384,2018-01-02 06:05:00,0.0
385,2018-01-02 06:10:00,0.0
386,2018-01-02 06:15:00,0.0
387,2018-01-02 06:20:00,0.0
388,2018-01-02 06:25:00,0.0
389,2018-01-02 06:30:00,0.0
390,2018-01-02 06:35:00,0.0
391,2018-01-02 06:40:00,0.0
392,2018-01-02 06:45:00,0.0
393,2018-01-02 06:50:00,0.0
394,2018-01-02 06:55:00,0.0
395,2018-01-02 07:00:00,0.0
396,2018-01-02 07:05:00,0.0
397,2018-01-02 07:10:00,0.0
398,2018-01-02 07:15:00,0.0
399,2018-01-02 07:20:00,0.0
400,2018-01-02 07:25:00,0.05
401,2018-01-02 07:30:00,0.05
402,2018-01-02 07:35:00,0.0
403,2018-01-02 07:40:00,0.0
404,2018-01-02 07:45:00,0.2397557876905703
405,2018-01-02 07:50:00,0.0
406,2018-01-02 07:55:00,0.0
407,2018-01-02 08:00:00,0.0
408,2018-01-02 08:05:00,0.0
409,2018-01-02 08:10:00,0.0
410,2018-01-02 08:15:00,0.0
411,2018-01-02 08:20:00,0.0
412,2018-01-02 08:25:00,0.0
413,2018-01-02 08:30:00,0.0
414,2018-01-02 08:35:00,0.0
415,2018-01-02 08:40:00,0.08413468013468013
416,2018-01-02 08:45:00,0.12393602693602693
417,2018-01-02 08:50:00,0.0
418,2018-01-02 08:55:00,0.0
419,2018-01-02 09:00:00,0.0
420,2018-01-02 09:05:00,0.0
421,2018-01-02 09:10:00,0.0
422,2018-01-02 09:15:00,0.06645021645021644
423,2018-01-02 09:20:00,0.0
424,2018-01-02 09:25:00,0.0
425,2018-01-02 09:30:00,0.0
426,2018-01-02 09:35:00,0.14225294907113087
427,2018-01-02 09:40:00,0.0
428,2018-01-02 09:45:00,0.0
429,2018-01-02 09:50:00,0.0
430,2018-01-02 09:55:00,0.0
431,2018-01-02 10:00:00,0.0
432,2018-01-02 10:05:00,0.0
433,2018-01-02 10:10:00,0.0
434,2018-01-02 10:15:00,0.0
435,2018-01-02 10:20:00,0.07141504329004329
436,2018-01-02 10:25:00,0.0
437,2018-01-02 10:30:00,0.0
438,2018-01-02 10:35:00,0.0
439,2018-01-02 10:40:00,0.0
440,2018-01-02 10:45:00,0.0
441,2018-01-02 10:50:00,0.0
442,2018-01-02 10:55:00,0.0
443,2018-01-02 11:00:00,0.0
444,2018-01-02 11:05:00,0.0
445,2018-01-02 11:10:00,0.0
446,2018-01-02 11:15:00,0.0
447,2018-01-02 11:20:00,0.14420995670995673
448,2018-01-02 11:25:00,0.14420995670995673
449,2018-01-02 11:30:00,0.10906211712815483
450,2018-01-02 11:35:00,0.10906211712815483
451,2018-01-02 11:40:00,0.0
452,2018-01-02 11:45:00,0.0
453,2018-01-02 11:50:00,0.0
454,2018-01-02 11:55:00,0.2745454545454545
455,2018-01-02 12:00:00,0.0
456,2018-01-02 12:05:00,0.0
457,2018-01-02 12:10:00,0.0
458,2018-01-02 12:15:00,0.13074242424242422
459,2018-01-02 12:20:00,0.11731147186147184
460,2018-01-02 12:25:00,0.0
461,2018-01-02 12:30:00,0.0181818181818182
462,2018-01-02 12:35:00,0.0
463,2018-01-02 12:40:00,0.2576640891314804
464,2018-01-02 12:45:00,0.0
465,2018-01-02 12:50:00,0.0
466,2018-01-02 12:55:00,0.2015959272209272
467,2018-01-02 13:00:00,0.17282179687871652
468,2018-01-02 13:05:00,0.14997128144186964
469,2018-01-02 13:10:00,0.15647025813692472
470,2018-01-02 13:15:00,0.0
471,2018-01-02 13:20:00,0.0
472,2018-01-02 13:25:00,0.0
473,2018-01-02 13:30:00,0.0
474,2018-01-02 13:35:00,0.09365079365079364
475,2018-01-02 13:40:00,0.0
476,2018-01-02 13:45:00,0.13041666666666665
477,2018-01-02 13:50:00,0.0
478,2018-01-02 13:55:00,0.14358024691358023
479,2018-01-02 14:00:00,0.085
480,2018-01-02 14:05:00,0.0
481,2018-01-02 14:10:00,0.0
482,2018-01-02 14:15:00,0.012625137933961469
483,2018-01-02 14:20:00,0.0
484,2018-01-02 14:25:00,0.13334656084656082
485,2018-01-02 14:30:00,0.13795366045366048
486,2018-01-02 14:35:00,0.14021613191653953
487,2018-01-02 14:40:00,0.14025825993929442
488,2018-01-02 14:45:00,0.13537419349488314
489,2018-01-02 14:50:00,0.33787878787878783
490,2018-01-02 14:55:00,0.33787878787878783
491,2018-01-02 15:00:00,0.0
492,2018-01-02 15:05:00,0.0
493,2018-01-02 15:10:00,0.0
494,2018-01-02 15:15:00,0.0
495,2018-01-02 15:20:00,0.0
496,2018-01-02 15:25:00,0.0
497,2018-01-02 15:30:00,0.15661588411588415
498,2018-01-02 15:35:00,0.15661588411588415
499,2018-01-02 15:40:00,0.06709433040078203
500,2018-01-02 15:45:00,0.0
501,2018-01-02 15:50:00,0.17164502164502166
502,2018-01-02 15:55:00,0.17164502164502166
503,2018-01-02 16:00:00,0.0
504,2018-01-02 16:05:00,0.0
505,2018-01-02 16:10:00,0.13999409681227862
506,2018-01-02 16:15:00,0.0
507,2018-01-02 16:20:00,0.0
508,2018-01-02 16:25:00,0.18400843409464104
509,2018-01-02 16:30:00,0.0
510,2018-01-02 16:35:00,0.0
511,2018-01-02 16:40:00,0.004545454545454568
512,2018-01-02 16:45:00,0.11799217827626914
513,2018-01-02 16:50:00,0.2314389020070837
514,2018-01-02 16:55:00,0.0
515,2018-01-02 17:00:00,0.06796654149063787
516,2018-01-02 17:05:00,0.0
517,2018-01-02 17:10:00,0.0
518,2018-01-02 17:15:00,0.2965277777777778
519,2018-01-02 17:20:00,0.09305555555555554
520,2018-01-02 17:25:00,0.0
521,2018-01-02 17:30:00,0.0
522,2018-01-02 17:35:00,0.0
523,2018-01-02 17:40:00,0.0
524,2018-01-02 17:45:00,0.059974747474747465
525,2018-01-02 17:50:00,0.06490929705215419
526,2018-01-02 17:55:00,0.0
527,2018-01-02 18:00:00,0.08142857142857142
528,2018-01-02 18:05:00,0.1717556818181818
529,2018-01-02 18:10:00,0.0
530,2018-01-02 18:15:00,0.0
531,2018-01-02 18:20:00,0.0
532,2018-01-02 18:25:00,0.0
533,2018-01-02 18:30:00,0.0
534,2018-01-02 18:35:00,0.0
535,2018-01-02 18:40:00,0.0
536,2018-01-02 18:45:00,0.06404428904428904
537,2018-01-02 18:50:00,0.0
538,2018-01-02 18:55:00,0.0
539,2018-01-02 19:00:00,0.0
540,2018-01-02 19:05:00,0.10666666666666667
541,2018-01-02 19:10:00,0.3642857142857143
542,2018-01-02 19:15:00,0.0
543,2018-01-02 19:20:00,0.0
544,2018-01-02 19:25:00,0.1407778916989443
545,2018-01-02 19:30:00,0.1407778916989443
546,2018-01-02 19:35:00,0.2
547,2018-01-02 19:40:00,0.2
548,2018-01-02 19:45:00,0.0
549,2018-01-02 19:50:00,0.0
550,2018-01-02 19:55:00,0.0
551,2018-01-02 20:00:00,0.0
552,2018-01-02 20:05:00,0.12706664862914865
553,2018-01-02 20:10:00,0.0841937284096375
554,2018-01-02 20:15:00,0.24523809523809526
555,2018-01-02 20:20:00,0.17546401515151516
556,2018-01-02 20:25:00,0.0
557,2018-01-02 20:30:00,0.20650941230486683
558,2018-01-02 20:35:00,0.2046024397413286
559,2018-01-02 20:40:00,0.0
560,2018-01-02 20:45:00,0.0
561,2018-01-02 20:50:00,0.08170974450386216
562,2018-01-02 20:55:00,0.0
563,2018-01-02 21:00:00,0.17393010276019427
564,2018-01-02 21:05:00,0.17393010276019427
565,2018-01-02 21:10:00,0.0
566,2018-01-02 21:15:00,0.08805967841682129
567,2018-01-02 21:20:00,0.08805967841682129
568,2018-01-02 21:25:00,0.0
569,2018-01-02 21:30:00,0.16041666666666665
570,2018-01-02 21:35:00,0.30571146245059283
571,2018-01-02 21:40:00,0.0
572,2018-01-02 21:45:00,0.0
573,2018-01-02 21:50:00,0.0
574,2018-01-02 21:55:00,0.26245959595959595
575,2018-01-02 22:00:00,0.26245959595959595
576,2018-01-02 22:05:00,0.0
577,2018-01-02 22:10:00,0.0
578,2018-01-02 22:15:00,0.0
579,2018-01-02 22:20:00,0.0
580,2018-01-02 22:25:00,0.0
581,2018-01-02 22:30:00,0.2876936026936027
582,2018-01-02 22:35:00,0.0
583,2018-01-02 22:40:00,0.0
584,2018-01-02 22:45:00,0.0
585,2018-01-02 22:50:00,0.08304924242424241
586,2018-01-02 22:55:00,0.20144811207311206
587,2018-01-02 23:00:00,0.16698701413225223
588,2018-01-02 23:05:00,0.1851540060468632
589,2018-01-02 23:10:00,0.10940520590520592
590,2018-01-02 23:15:00,0.1305982905982906
591,2018-01-02 23:20:00,0.0
592,2018-01-02 23:25:00,0.0
593,2018-01-02 23:30:00,0.13195145903479233
594,2018-01-02 23:35:00,0.0
595,2018-01-02 23:40:00,0.0
596,2018-01-02 23:45:00,0.0
597,2018-01-02 23:50:00,0.0
598,2018-01-02 23:55:00,0.0
599,2018-01-03 00:00:00,0.11027746391785156
600,2018-01-03 00:05:00,0.11027746391785156
601,2018-01-03 00:10:00,0.0
602,2018-01-03 00:15:00,0.0
603,2018-01-03 00:20:00,0.0
604,2018-01-03 00:25:00,0.12417299367299373
605,2018-01-03 00:30:00,0.35000000000000003
606,2018-01-03 00:35:00,0.0
607,2018-01-03 00:40:00,0.0
608,2018-01-03 00:45:00,0.05486402486402486
609,2018-01-03 00:50:00,0.0
610,2018-01-03 00:55:00,0.0
611,2018-01-03 01:00:00,0.12396867581343388
612,2018-01-03 01:05:00,0.1378598484848485
613,2018-01-03 01:10:00,0.0
614,2018-01-03 01:15:00,0.0
615,2018-01-03 01:20:00,0.0
616,2018-01-03 01:25:00,0.0
617,2018-01-03 01:30:00,0.0
618,2018-01-03 01:35:00,0.0
619,2018-01-03 01:40:00,0.0
620,2018-01-03 01:45:00,0.0
621,2018-01-03 01:50:00,0.0
622,2018-01-03 01:55:00,0.0
623,2018-01-03 02:00:00,0.1644155844155844
624,2018-01-03 02:05:00,0.0
625,2018-01-03 02:10:00,0.0
626,2018-01-03 02:15:00,0.1644155844155844
627,2018-01-03 02:20:00,0.0
628,2018-01-03 02:25:00,0.0
629,2018-01-03 02:30:00,0.0
630,2018-01-03 02:35:00,0.0
631,2018-01-03 02:40:00,0.08991815476190472
632,2018-01-03 02:45:00,0.1418463608564055
633,2018-01-03 02:50:00,0.1418388429752066
634,2018-01-03 02:55:00,0.10245265151515152
635,2018-01-03 03:00:00,0.0
636,2018-01-03 03:05:00,0.1488194186614289
637,2018-01-03 03:10:00,0.13598072560340588
638,2018-01-03 03:15:00,0.0
639,2018-01-03 03:20:00,0.0
640,2018-01-03 03:25:00,0.0
641,2018-01-03 03:30:00,0.0
642,2018-01-03 03:35:00,0.16
643,2018-01-03 03:40:00,0.16
644,2018-01-03 03:45:00,0.0
645,2018-01-03 03:50:00,0.0
646,2018-01-03 03:55:00,0.0
647,2018-01-03 04:00:00,0.08129180343466055
648,2018-01-03 04:05:00,0.10261559868702724
649,2018-01-03 04:10:00,0.0
650,2018-01-03 04:15:00,0.0
651,2018-01-03 04:20:00,0.0
652,2018-01-03 04:25:00,0.1480821371610845
653,2018-01-03 04:30:00,0.0
654,2018-01-03 04:35:00,0.0
